chemical_code,chemical,items_2019,items_2020
210705301,DUMMY CHEMICAL SUBSTANCE 210705301,0,0
239007090,DUMMY CHEMICAL SUBSTANCE 239007090,0,0
0202010Y0,Xipamide,0,0
0604011AD,Oestrogens conjugated with bazedoxifene,0,0
0704040D0,Chlorhexidine acetate,0,0
1105000P0,Phenylephrine hydrochloride,0,0
231041010,DUMMY CHEMICAL SUBSTANCE 231041010,0,0
0503021D0,Inosine pranobex,0,0
090602300,Other pantothenic acid preparations,0,0
0204000AB,Nebivolol,0,0
0212000Y0,Simvastatin,0,0
0304010E0,Fexofenadine hydrochloride,0,0
0406000D0,Cinnarizine,0,0
0601023AC,Saxagliptin,0,0
1501030G0,Glycopyrronium bromide,0,0
200402004,DUMMY CHEMICAL SUBSTANCE 200402004,0,0
0801050P0,Hydroxycarbamide,0,0
0503040B0,Oseltamivir phosphate,0,0
234533645,DUMMY CHEMICAL SUBSTANCE 234533645,0,0
239404596,DUMMY CHEMICAL SUBSTANCE 239404596,0,0
0905012I0,Cinacalcet hydrochloride,0,0
1104010W0,Loteprednol etabonate,0,0
230533505,DUMMY CHEMICAL SUBSTANCE 230533505,0,0
0403020K0,Moclobemide,0,0
210102201,DUMMY CHEMICAL SUBSTANCE 210102201,0,0
236010061,DUMMY CHEMICAL SUBSTANCE 236010061,0,0
213000006,DUMMY CHEMICAL SUBSTANCE 213000006,0,0
1311010A0,Alcohol,0,0
226041060,DUMMY CHEMICAL SUBSTANCE 226041060,0,0
213000002,DUMMY CHEMICAL SUBSTANCE 213000002,0,0
0402030R0,Asenapine,0,0
0802040AK,Dimethyl fumar,0,0
210108001,DUMMY CHEMICAL SUBSTANCE 210108001,0,0
0605020Y0,Tolvaptan,0,0
0501021D0,Cefotaxime sodium,0,0
210705102,DUMMY CHEMICAL SUBSTANCE 210705102,0,0
220529505,DUMMY CHEMICAL SUBSTANCE 220529505,0,0
200600003,DUMMY CHEMICAL SUBSTANCE 200600003,0,0
0206020A0,Amlodipine,0,0
0202020D0,Bumetanide,0,0
0109040N0,Pancreatin,0,0
0601023B0,Pioglitazone hydrochloride,0,0
140400030,Hepatitis A,0,0
0205052V0,Valsartan,0,0
0601023AF,Linagliptin/metformin,0,0
233507036,DUMMY CHEMICAL SUBSTANCE 233507036,0,0
0402010AI,Lurasidone,0,0
0604011J0,Estradiol and estriol with progestogen,0,0
200306002,DUMMY CHEMICAL SUBSTANCE 200306002,0,0
0208010P0,Heparin flushes,0,0
1108010N0,Paraffin soft yellow,0,0
0501090R0,Rifampicin,0,0
239410100,DUMMY CHEMICAL SUBSTANCE 239410100,0,0
1001010AD,Ibuprofen lysine,0,0
0101012B0,Sodium bicarbonate,0,0
1304000C0,Beclometasone dipropionate,0,0
234609046,DUMMY CHEMICAL SUBSTANCE 234609046,0,0
0205052Y0,Olmesartan medoxomil/hydrochlorothiazide,0,0
0202040T0,Spironolactone with loop diuretics,0,0
1103010S0,Propamidine isetionate,0,0
225007550,DUMMY CHEMICAL SUBSTANCE 225007550,0,0
1502010V0,Levobupivacaine hydrochloride,0,0
0604020D0,Cyproterone acetate,0,0
0409030B0,Botulinum toxin type A,0,0
1502010AB,Mepivacaine hydrochloride,0,0
0106020J0,Co-danthrusate (Dantron/docusate sodium),0,0
1103020C0,Clotrimazole,0,0
030902040,Diphenhydramine hydrochloride,0,0
234609546,DUMMY CHEMICAL SUBSTANCE 234609546,0,0
200301000,DUMMY CHEMICAL SUBSTANCE 200301000,0,0
0501013K0,Co-amoxiclav (Amoxicillin/clavulanic acid),0,0
0901011H0,Ferrous gluconate,0,0
0601012V0,Insulin glargine,0,0
0301040Y0,Indacaterol/glycopyrronium,0,0
0410010A0,Acamprosate calcium,0,0
238031080,DUMMY CHEMICAL SUBSTANCE 238031080,0,0
0403010N0,Imipramine hydrochloride,0,0
210122001,DUMMY CHEMICAL SUBSTANCE 210122001,0,0
200304002,DUMMY CHEMICAL SUBSTANCE 200304002,0,0
0601023AA,Vildagliptin,0,0
1404000AQ,Meningococcal B vaccine,0,0
0906060Q0,Phytomenadione,0,0
0103040M0,Misoprostol,0,0
0301011Z0,Olodaterol,0,0
0203020G0,Disopyramide phosphate,0,0
224034040,DUMMY CHEMICAL SUBSTANCE 224034040,0,0
0104020P0,Loperamide hydrochloride and simeticone,0,0
200325000,DUMMY CHEMICAL SUBSTANCE 200325000,0,0
229029590,DUMMY CHEMICAL SUBSTANCE 229029590,0,0
0202010L0,Hydrochlorothiazide,0,0
0403040S0,Tryptophan,0,0
0908010AC,Miglustat,0,0
214800001,DUMMY CHEMICAL SUBSTANCE 214800001,0,0
0603020J0,Hydrocortisone,0,0
1104010W0,Loteprednol etabonate,0,0
090502100,Other phosphate supplement preparations,0,0
1201010F0,Flumetasone pivalate,0,0
238033680,DUMMY CHEMICAL SUBSTANCE 238033680,0,0
0401010F0,Clomethiazole,0,0
0204000I0,Labetalol hydrochloride,0,0
1203030F0,Dequalinium chloride,0,0
221504515,DUMMY CHEMICAL SUBSTANCE 221504515,0,0
0205020E0,Clonidine hydrochloride,0,0
1902070A0,Acetylcysteine,0,0
239033590,DUMMY CHEMICAL SUBSTANCE 239033590,0,0
239656096,DUMMY CHEMICAL SUBSTANCE 239656096,0,0
233510036,DUMMY CHEMICAL SUBSTANCE 233510036,0,0
225007550,DUMMY CHEMICAL SUBSTANCE 225007550,0,0
228039580,DUMMY CHEMICAL SUBSTANCE 228039580,0,0
0410010D0,Nalmefene,0,0
233530536,DUMMY CHEMICAL SUBSTANCE 233530536,0,0
1203030AA,Dichlorobenzyl alcohol/amylmetacresol,0,0
0801000T0,Mesna,0,0
0205051R0,Ramipril,0,0
0503021C0,Aciclovir,0,0
1001022Y0,Triamcinolone hexacetonide,0,0
200308001,DUMMY CHEMICAL SUBSTANCE 200308001,0,0
0105040A0,Sodium cromoglicate,0,0
0606020Z0,Denosumab,0,0
212700023,DUMMY CHEMICAL SUBSTANCE 212700023,0,0
1104010R0,Prednisolone acetate,0,0
0302000U0,Ciclesonide,0,0
228005080,DUMMY CHEMICAL SUBSTANCE 228005080,0,0
0407041U0,Tolfenamic acid,0,0
1106000AM,Tafluprost and timolol,0,0
0410020D0,Nicotine bitartrate,0,0
239656096,DUMMY CHEMICAL SUBSTANCE 239656096,0,0
225020850,DUMMY CHEMICAL SUBSTANCE 225020850,0,0
1001010AG,Diclofenac potassium,0,0
1404000E0,Cholera,0,0
239004590,DUMMY CHEMICAL SUBSTANCE 239004590,0,0
0202010D0,Chlorothiazide,0,0
0605010G0,Clomifene citrate,0,0
0409030P0,Piracetam,0,0
0501021H0,Ceftazidime pentahydrate,0,0
225053050,DUMMY CHEMICAL SUBSTANCE 225053050,0,0
0208010K0,Heparin sodium,0,0
0106050U0,Phosphates,0,0
0901030N0,Methoxy polyethylene glycol-epoetin beta,0,0
223034030,DUMMY CHEMICAL SUBSTANCE 223034030,0,0
0902022I0,Gelatin,0,0
0206030Z0,Ranolazine,0,0
1202010C0,Beclometasone dipropionate,0,0
0603020T0,Prednisolone,0,0
0301040V0,Aclidinium bromide/formoterol,0,0
0103050T0,Rabeprazole sodium,0,0
0902021X0,Water for injection,0,0
1001010AH,Celecoxib,0,0
0301011E0,Formoterol fumarate,0,0
1306010I0,Erythromycin,0,0
213400001,DUMMY CHEMICAL SUBSTANCE 213400001,0,0
0801030L0,Mercaptopurine,0,0
0105020E0,Prednisolone sodium phosphate,0,0
238501085,DUMMY CHEMICAL SUBSTANCE 238501085,0,0
090401090,Maltodextrin,0,0
0905013G0,Magnesium glycerophosphate,0,0
1002010Q0,Pyridostigmine bromide,0,0
237010070,DUMMY CHEMICAL SUBSTANCE 237010070,0,0
1302011M0,Liquid paraffin,0,0
232510525,DUMMY CHEMICAL SUBSTANCE 232510525,0,0
1307000Q0,Silver nitrate,0,0
223029530,DUMMY CHEMICAL SUBSTANCE 223029530,0,0
234510045,DUMMY CHEMICAL SUBSTANCE 234510045,0,0
239448096,DUMMY CHEMICAL SUBSTANCE 239448096,0,0
200202004,DUMMY CHEMICAL SUBSTANCE 200202004,0,0
224012540,DUMMY CHEMICAL SUBSTANCE 224012540,0,0
1201010H0,Chloramphenicol,0,0
233032430,DUMMY CHEMICAL SUBSTANCE 233032430,0,0
131500000,Other miscellaneous topical preparations,0,0
229024090,DUMMY CHEMICAL SUBSTANCE 229024090,0,0
0205051P0,Quinapril hydrochloride with diuretic,0,0
237533775,DUMMY CHEMICAL SUBSTANCE 237533775,0,0
1309000G0,Arachis oil,0,0
0606010U0,Teriparatide,0,0
190900000,"Other disinfectant,preservative and sterilising preparations",0,0
1001010P0,Naproxen,0,0
0206020R0,Nifedipine,0,0
0407042Q0,Pizotifen malate,0,0
020400080,Carvedilol,0,0
0304030C0,Adrenaline,0,0
1001010AJ,Etoricoxib,0,0
0803042N0,Leuprorelin acetate,0,0
200310000,DUMMY CHEMICAL SUBSTANCE 200310000,0,0
0703023L0,Levonorgestrel,0,0
231509015,DUMMY CHEMICAL SUBSTANCE 231509015,0,0
0212000M0,Fluvastatin sodium,0,0
0704030G0,Potassium citrate,0,0
110801000,Other eye tear/lubricant/astringent preparations,0,0
214200001,DUMMY CHEMICAL SUBSTANCE 214200001,0,0
1108010H0,Hyetellose,0,0
233534537,DUMMY CHEMICAL SUBSTANCE 233534537,0,0
1106000X0,Pilocarpine hydrochloride,0,0
0802020U0,Sirolimus,0,0
1310030C0,Aciclovir,0,0
231001010,DUMMY CHEMICAL SUBSTANCE 231001010,0,0
0603020M0,Hydrocortisone sodium succinate,0,0
1309000H0,Minoxidil,0,0
040701000,Other non-opioid analgesic preparations,0,0
202000003,DUMMY CHEMICAL SUBSTANCE 202000003,0,0
1303000M0,Mepyramine maleate,0,0
0406000M0,Granisetron hydrochloride,0,0
239433500,DUMMY CHEMICAL SUBSTANCE 239433500,0,0
210602002,DUMMY CHEMICAL SUBSTANCE 210602002,0,0
0206010K0,Isosorbide mononitrate,0,0
0406000F0,Cyclizine hydrochloride,0,0
0106020C0,Bisacodyl,0,0
0403040Y0,Duloxetine hydrochloride,0,0
0802010G0,Azathioprine,0,0
220509505,DUMMY CHEMICAL SUBSTANCE 220509505,0,0
0601023AR,Empagliflozin/metformin,0,0
0906024N0,Pyridoxine hydrochloride,0,0
1313010S0,Medicated stockings,0,0
0204000V0,Timolol,0,0
1314000H0,Heparinoid,0,0
211200001,DUMMY CHEMICAL SUBSTANCE 211200001,0,0
0501070I0,Colistimethate sodium,0,0
0106030P0,Liquid paraffin,0,0
225029550,DUMMY CHEMICAL SUBSTANCE 225029550,0,0
1201030F0,Docusate sodium,0,0
233010233,DUMMY CHEMICAL SUBSTANCE 233010233,0,0
0102000H0,Belladonna alkaloids,0,0
0202040T0,Spironolactone with loop diuretics,0,0
225007550,DUMMY CHEMICAL SUBSTANCE 225007550,0,0
1311060I0,Hydrogen peroxide,0,0
232510825,DUMMY CHEMICAL SUBSTANCE 232510825,0,0
237504575,DUMMY CHEMICAL SUBSTANCE 237504575,0,0
0104020L0,Loperamide hydrochloride,141808,0
0106020C0,Bisacodyl,93079,0
200202008,DUMMY CHEMICAL SUBSTANCE 200202008,20504,0
0704010U0,Tamsulosin hydrochloride,621205,0
0501021L0,Cefalexin,60915,0
238031080,DUMMY CHEMICAL SUBSTANCE 238031080,58053,0
231510015,DUMMY CHEMICAL SUBSTANCE 231510015,15931,0
0901011H0,Ferrous gluconate,24808,0
0208010L0,Dalteparin sodium,8680,0
200900005,DUMMY CHEMICAL SUBSTANCE 200900005,5625,0
212700020,DUMMY CHEMICAL SUBSTANCE 212700020,651,0
0205051Y0,Perindopril arginine,2752,0
210200014,DUMMY CHEMICAL SUBSTANCE 210200014,12777,0
0703050B0,Ulipristal acetate (Emergency Contraceptive),3361,0
0209000Y0,Prasugrel,5265,0
231565015,DUMMY CHEMICAL SUBSTANCE 231565015,2076,0
223001030,DUMMY CHEMICAL SUBSTANCE 223001030,400,0
233510037,DUMMY CHEMICAL SUBSTANCE 233510037,2116,0
211900000,DUMMY CHEMICAL SUBSTANCE 211900000,1233,0
0406000R0,Nabilone,40,0
0603020AA,Dexamethasone phosphate,799,0
232007020,DUMMY CHEMICAL SUBSTANCE 232007020,77,0
0501013E0,Ampicillin,118,0
1310050K0,Dibrompropamidine isetionate,27,0
237004570,DUMMY CHEMICAL SUBSTANCE 237004570,146,0
220560505,DUMMY CHEMICAL SUBSTANCE 220560505,128,0
0206020M0,Nimodipine,52,0
0309020G0,Guaifenesin,165,0
200304003,DUMMY CHEMICAL SUBSTANCE 200304003,38,0
0205051G0,Co-zidocapt (Hydrochlorothiazide/captopril),7,0
1310011P0,Neomycin sulfate,14,0
0504010Z0,Chloroquine phosphate with proguanil hydrochloride,2,0
210300003,DUMMY CHEMICAL SUBSTANCE 210300003,3,0
238006080,DUMMY CHEMICAL SUBSTANCE 238006080,8,0
0301030B0,Aminophylline,6,0
223049530,DUMMY CHEMICAL SUBSTANCE 223049530,7,0
0212000AJ,Fenofibrate/simvastatin,0,0
0601011A0,Insulin aspart,0,0
0408010H0,Lamotrigine,0,0
0203020D0,Amiodarone hydrochloride,0,0
210109008,DUMMY CHEMICAL SUBSTANCE 210109008,0,0
200303000,DUMMY CHEMICAL SUBSTANCE 200303000,0,0
0403010V0,Nortriptyline,0,0
226009560,DUMMY CHEMICAL SUBSTANCE 226009560,0,0
0601021X0,Tolbutamide,0,0
210112002,DUMMY CHEMICAL SUBSTANCE 210112002,0,0
1104010I0,Dexamethasone,0,0
224048040,DUMMY CHEMICAL SUBSTANCE 224048040,0,0
236007063,DUMMY CHEMICAL SUBSTANCE 236007063,0,0
0205052X0,Valsartan with diuretic,0,0
0301011X0,Indacaterol maleate,0,0
236001061,DUMMY CHEMICAL SUBSTANCE 236001061,0,0
236001062,DUMMY CHEMICAL SUBSTANCE 236001062,0,0
233501038,DUMMY CHEMICAL SUBSTANCE 233501038,0,0
0501090H0,Ethambutol hydrochloride,0,0
239448095,DUMMY CHEMICAL SUBSTANCE 239448095,0,0
1310020Z0,Undecenoates,0,0
234541045,DUMMY CHEMICAL SUBSTANCE 234541045,0,0
0501070N0,Sodium fusidate,0,0
200502003,DUMMY CHEMICAL SUBSTANCE 200502003,0,0
0406000W0,Ketamine hydrochloride,0,0
210123001,DUMMY CHEMICAL SUBSTANCE 210123001,0,0
233556035,DUMMY CHEMICAL SUBSTANCE 233556035,0,0
0205040M0,Phenoxybenzamine hydrochloride,0,0
1103010S0,Propamidine isetionate,0,0
0101010I0,Magnesium oxide,0,0
0205052AD,Azilsartan medoxomil,0,0
0906012B0,Betacarotene,0,0
0409020E0,Benzatropine mesilate,0,0
0704040G0,Oxybutynin hydrochloride,0,0
229053090,DUMMY CHEMICAL SUBSTANCE 229053090,0,0
210111002,DUMMY CHEMICAL SUBSTANCE 210111002,0,0
0503010AC,Darunavir,0,0
233010530,DUMMY CHEMICAL SUBSTANCE 233010530,0,0
0801050AZ,Pazopanib,0,0
0801010F0,Chlorambucil,0,0
239404595,DUMMY CHEMICAL SUBSTANCE 239404595,0,0
1501042H0,Parecoxib sodium,0,0
1103010Z0,Vancomycin hydrochloride,0,0
1002020L0,Guaifenesin,0,0
0704040G0,Oxybutynin hydrochloride,0,0
0502010E0,Isavuconazole,0,0
221024010,DUMMY CHEMICAL SUBSTANCE 221024010,0,0
1310040C0,Benzyl benzoate,0,0
0407030AD,Gabapentin (Neuropathic Pain),0,0
214500001,DUMMY CHEMICAL SUBSTANCE 214500001,0,0
0202020L0,Furosemide,0,0
0302000C0,Beclometasone dipropionate,0,0
0402010AB,Quetiapine,0,0
0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),0,0
0704020AB,Solifenacin,0,0
211400000,DUMMY CHEMICAL SUBSTANCE 211400000,0,0
0301011AB,Beclometdiprop/formoterol/glycopyrronium,0,0
0905011D0,Calcium carbonate,0,0
1106000AH,Timolol and travoprost,0,0
0502050C0,Terbinafine hydrochloride,0,0
200309001,DUMMY CHEMICAL SUBSTANCE 200309001,0,0
200319000,DUMMY CHEMICAL SUBSTANCE 200319000,0,0
0304010AC,Levocetirizine,0,0
200402004,DUMMY CHEMICAL SUBSTANCE 200402004,0,0
0604011K0,Estradiol valerate,0,0
0205052Y0,Olmesartan medoxomil/hydrochlorothiazide,0,0
1902070A0,Acetylcysteine,0,0
1104020N0,Nedocromil sodium,0,0
1203050P0,Pilocarpine hydrochloride,0,0
1203030B0,Benzocaine,0,0
0904010AQ,Low protein pasta,0,0
200503003,DUMMY CHEMICAL SUBSTANCE 200503003,0,0
0607010T0,Quinagolide hydrochloride,0,0
201000006,DUMMY CHEMICAL SUBSTANCE 201000006,0,0
231559015,DUMMY CHEMICAL SUBSTANCE 231559015,0,0
210400004,DUMMY CHEMICAL SUBSTANCE 210400004,0,0
232510825,DUMMY CHEMICAL SUBSTANCE 232510825,0,0
0107010S0,Sucralfate,0,0
1310050K0,Dibrompropamidine isetionate,0,0
1305030D0,Ustekinumab (Psoriasis),0,0
0601012V0,Insulin glargine,0,0
1202010M0,Fluticasone propionate (Nasal),0,0
0302000K0,Budesonide,0,0
0704050R0,Tadalafil,0,0
226009560,DUMMY CHEMICAL SUBSTANCE 226009560,0,0
210109004,DUMMY CHEMICAL SUBSTANCE 210109004,0,0
214800001,DUMMY CHEMICAL SUBSTANCE 214800001,0,0
0410020B0,Nicotine,0,0
0407020K0,Diamorphine hydrochloride (Systemic),0,0
0601023AR,Empagliflozin/metformin,0,0
0501090H0,Ethambutol hydrochloride,0,0
1310040M0,Malathion,0,0
226060560,DUMMY CHEMICAL SUBSTANCE 226060560,0,0
1302011M0,Liquid paraffin,0,0
200316001,DUMMY CHEMICAL SUBSTANCE 200316001,0,0
010102100,Compound alginates and proprietary indigestion preparations,0,0
213600001,DUMMY CHEMICAL SUBSTANCE 213600001,0,0
1305020S0,Salicylic acid,0,0
091104000,Other digestive aid preparations,0,0
231559015,DUMMY CHEMICAL SUBSTANCE 231559015,0,0
1108010L0,Liquid paraffin,0,0
236001060,DUMMY CHEMICAL SUBSTANCE 236001060,0,0
236010062,DUMMY CHEMICAL SUBSTANCE 236010062,0,0
0304010K0,Cyproheptadine hydrochloride,0,0
213000002,DUMMY CHEMICAL SUBSTANCE 213000002,0,0
0904010AT,Low protein snacks,0,0
0904010E0,Gluten free/low protein mixes,0,0
212700017,DUMMY CHEMICAL SUBSTANCE 212700017,0,0
0607020P0,Nafarelin acetate,0,0
233556035,DUMMY CHEMICAL SUBSTANCE 233556035,0,0
0604030Q0,Prasterone,0,0
1305010AF,Alitretinoin,0,0
0604020D0,Cyproterone acetate,0,0
0904010G0,Fructose,0,0
0901012P0,Iron carboxymaltose,0,0
0601022B0,Metformin hydrochloride,0,0
0212000B0,Atorvastatin,0,0
0202010B0,Bendroflumethiazide,0,0
0901011F0,Ferrous fumarate,0,0
040702040,Tramadol hydrochloride,0,0
0601023AM,Canagliflozin,0,0
120101050,Dexamethasone,0,0
211600000,DUMMY CHEMICAL SUBSTANCE 211600000,0,0
0408010C0,Carbamazepine,0,0
0202040B0,Co-amilofruse (Amiloride hydrochloride/frusemide),0,0
201000005,DUMMY CHEMICAL SUBSTANCE 201000005,0,0
0401020T0,Oxazepam,0,0
0409020C0,Trihexyphenidyl hydrochloride,0,0
0601060U0,Urine testing reagents,0,0
0105010D0,Balsalazide sodium,0,0
1201030H0,Oils for the ear,0,0
0802020G0,Ciclosporin,0,0
1304000T0,Fludroxycortide,0,0
0604020U0,Testosterone esters,0,0
212700018,DUMMY CHEMICAL SUBSTANCE 212700018,0,0
239456095,DUMMY CHEMICAL SUBSTANCE 239456095,0,0
238061080,DUMMY CHEMICAL SUBSTANCE 238061080,0,0
212500001,DUMMY CHEMICAL SUBSTANCE 212500001,0,0
1304000C0,Beclometasone dipropionate,0,0
0303010Q0,Sodium cromoglicate,0,0
0501021K0,Cefuroxime axetil,0,0
233010832,DUMMY CHEMICAL SUBSTANCE 233010832,0,0
223001030,DUMMY CHEMICAL SUBSTANCE 223001030,0,0
0408010P0,Phenobarbital sodium,0,0
210705301,DUMMY CHEMICAL SUBSTANCE 210705301,0,0
223009530,DUMMY CHEMICAL SUBSTANCE 223009530,0,0
210602002,DUMMY CHEMICAL SUBSTANCE 210602002,0,0
0102000D0,Compound antispasmodic preparations,0,0
0202010B0,Bendroflumethiazide,0,0
200301001,DUMMY CHEMICAL SUBSTANCE 200301001,0,0
0501070X0,Rifaximin,0,0
1310020A0,Amorolfine hydrochloride,0,0
200301002,DUMMY CHEMICAL SUBSTANCE 200301002,0,0
0208010W0,Tinzaparin sodium,0,0
1202020P0,Xylometazoline hydrochloride,0,0
1104010S0,Prednisolone sodium phosphate,0,0
236048062,DUMMY CHEMICAL SUBSTANCE 236048062,0,0
233501036,DUMMY CHEMICAL SUBSTANCE 233501036,0,0
238041080,DUMMY CHEMICAL SUBSTANCE 238041080,0,0
090101100,Other oral iron preparations,0,0
1404000E0,Cholera,0,0
212700018,DUMMY CHEMICAL SUBSTANCE 212700018,0,0
1203040C0,Cetylpyridinium chloride,0,0
0212000AH,Evolocumab,0,0
0801000T0,Mesna,0,0
0404000W0,Pitolisant hydrochloride,0,0
1107000N0,Lidocaine hydrochloride,0,0
0407030AD,Gabapentin (Neuropathic Pain),0,0
0603020K0,Methylprednisolone sodium succinate,0,0
0901030K0,Deferasirox,0,0
190205000,Other household and over the counter preparations,0,0
228060580,DUMMY CHEMICAL SUBSTANCE 228060580,0,0
1305020X0,Fumaric acid,0,0
0201010F0,Digoxin,0,0
0403030E0,Fluoxetine hydrochloride,0,0
0404000S0,Atomoxetine hydrochloride,0,0
0601021P0,Glipizide,0,0
200301002,DUMMY CHEMICAL SUBSTANCE 200301002,0,0
1306010Z0,Adapalene and benzoyl peroxide,0,0
1106000AA,Brimonidine tartrate,0,0
1001010K0,Indometacin,0,0
0202040C0,Co-amilozide (Amiloride hydrochloride/hydrochlorothiazide),0,0
1001010L0,Ketoprofen,0,0
227048870,DUMMY CHEMICAL SUBSTANCE 227048870,0,0
1201010B0,Acetic acid,0,0
214000001,DUMMY CHEMICAL SUBSTANCE 214000001,0,0
0204000I0,Labetalol hydrochloride,0,0
236001062,DUMMY CHEMICAL SUBSTANCE 236001062,0,0
212700008,DUMMY CHEMICAL SUBSTANCE 212700008,0,0
0904010AQ,Low protein pasta,0,0
233001030,DUMMY CHEMICAL SUBSTANCE 233001030,0,0
1104020R0,Naphazoline hydrochloride,0,0
210300007,DUMMY CHEMICAL SUBSTANCE 210300007,0,0
229007590,DUMMY CHEMICAL SUBSTANCE 229007590,0,0
200321001,DUMMY CHEMICAL SUBSTANCE 200321001,0,0
0605010T0,Tetracosactide,0,0
1310011P0,Neomycin sulfate,0,0
234609046,DUMMY CHEMICAL SUBSTANCE 234609046,0,0
0410010D0,Nalmefene,0,0
223029530,DUMMY CHEMICAL SUBSTANCE 223029530,0,0
239004590,DUMMY CHEMICAL SUBSTANCE 239004590,0,0
1309000P0,Cetrimide,0,0
0501021G0,Ceftriaxone sodium,0,0
0102000AJ,Alverine citrate/simeticone,0,0
233530536,DUMMY CHEMICAL SUBSTANCE 233530536,0,0
1203040AA,Diclofenac sod,0,0
213500001,DUMMY CHEMICAL SUBSTANCE 213500001,0,0
1001022G0,Hydrocortisone acetate,0,0
210601002,DUMMY CHEMICAL SUBSTANCE 210601002,0,0
1104010V0,Rimexolone,0,0
0704020AE,Mirabegron,0,0
0202020D0,Bumetanide,0,0
210109007,DUMMY CHEMICAL SUBSTANCE 210109007,0,0
0501021L0,Cefalexin,0,0
0105010B0,Mesalazine (Systemic),0,0
0601012S0,Isophane insulin,0,0
0407041M0,Naratriptan hydrochloride,0,0
210200010,DUMMY CHEMICAL SUBSTANCE 210200010,0,0
226007060,DUMMY CHEMICAL SUBSTANCE 226007060,0,0
234648046,DUMMY CHEMICAL SUBSTANCE 234648046,0,0
1311070S0,Ster larvae,0,0
236001061,DUMMY CHEMICAL SUBSTANCE 236001061,0,0
227048870,DUMMY CHEMICAL SUBSTANCE 227048870,0,0
231533515,DUMMY CHEMICAL SUBSTANCE 231533515,0,0
231501015,DUMMY CHEMICAL SUBSTANCE 231501015,0,0
211800000,DUMMY CHEMICAL SUBSTANCE 211800000,0,0
0902011L0,Calcium polystyrene sulfonate,0,0
0604012F0,Dydrogesterone,0,0
1001030AA,Apremilast,0,0
0901030D0,Epoetin alfa,0,0
0101010C0,Aluminium hydroxide,0,0
210300004,DUMMY CHEMICAL SUBSTANCE 210300004,0,0
0401010D0,Clomethiazole edisilate,0,0
233010832,DUMMY CHEMICAL SUBSTANCE 233010832,0,0
1203020C0,Amphotericin,0,0
0606010T0,Calcitonin (Salmon),0,0
0102000N0,Hyoscine butylbromide,0,0
1310012F0,Fusidic acid,0,0
0405010P0,Orlistat,0,0
0501021L0,Cefalexin,0,0
0102000X0,Mebeverine hydrochloride compound preparations,0,0
0403010L0,Doxepin,0,0
0101012B0,Sodium bicarbonate,0,0
0406000AA,Doxylamine succinate/pyridoxine hydrochloride,0,0
0501090K0,Isoniazid,0,0
1203050P0,Pilocarpine hydrochloride,0,0
130802000,Other camouflage preparations,0,0
0106070B0,Linaclotide,0,0
225001050,DUMMY CHEMICAL SUBSTANCE 225001050,0,0
1103010E0,Dibrompropamidine isetionate,0,0
210200004,DUMMY CHEMICAL SUBSTANCE 210200004,0,0
223009530,DUMMY CHEMICAL SUBSTANCE 223009530,0,0
1203010U0,Doxycycline hyclate,0,0
0102000AJ,Alverine citrate/simeticone,0,0
1310011P0,Neomycin sulfate,0,0
0501090S0,Rifampicin combined preparations,0,0
0407010N0,Co-dydramol (Dihydrocodeine/paracetamol),0,0
210122001,DUMMY CHEMICAL SUBSTANCE 210122001,0,0
0205052A0,Irbesartan with diuretic,0,0
201000007,DUMMY CHEMICAL SUBSTANCE 201000007,0,0
1106000AJ,Brinzolamide and timolol,0,0
0905022C0,Calcium acetate,0,0
0703022P0,Etonogestrel,0,0
236010063,DUMMY CHEMICAL SUBSTANCE 236010063,0,0
239448094,DUMMY CHEMICAL SUBSTANCE 239448094,0,0
0704050AD,Phentolamine/aviptadil,0,0
0205010N0,Minoxidil,0,0
0105020D0,Prednisolone sodium metasulphobenzoate,0,0
0702020P0,Miconazole nitrate,0,0
230506005,DUMMY CHEMICAL SUBSTANCE 230506005,0,0
0906050P0,Vitamin E,0,0
040801020,Valproic acid,0,0
233059030,DUMMY CHEMICAL SUBSTANCE 233059030,0,0
0901030D0,Epoetin alfa,0,0
234606046,DUMMY CHEMICAL SUBSTANCE 234606046,0,0
201000003,DUMMY CHEMICAL SUBSTANCE 201000003,0,0
0501013C0,Amoxicillin sodium,0,0
0403040S0,Tryptophan,0,0
1307000W0,Camellia sinensis extract,0,0
1104010V0,Rimexolone,0,0
0407020Q0,Morphine sulfate,0,0
226010060,DUMMY CHEMICAL SUBSTANCE 226010060,0,0
0407020L0,Meptazinol hydrochloride,0,0
0803041S0,Tamoxifen citrate,0,0
0407041M0,Naratriptan hydrochloride,0,0
1306010Y0,Benzoyl peroxide and clindamycin phosphate,0,0
231507015,DUMMY CHEMICAL SUBSTANCE 231507015,0,0
0403010N0,Imipramine hydrochloride,0,0
239601097,DUMMY CHEMICAL SUBSTANCE 239601097,0,0
239407096,DUMMY CHEMICAL SUBSTANCE 239407096,0,0
0402020G0,Flupentixol decanoate,0,0
0501030V0,Tetracycline,0,0
0704030J0,Sodium citrate,0,0
239601098,DUMMY CHEMICAL SUBSTANCE 239601098,0,0
200329000,DUMMY CHEMICAL SUBSTANCE 200329000,0,0
238010680,DUMMY CHEMICAL SUBSTANCE 238010680,0,0
0202010Y0,Xipamide,0,0
233033730,DUMMY CHEMICAL SUBSTANCE 233033730,0,0
